onset	duration	sample	trial_type	response_time	stim_file	value
509.3560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
509.8620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
510.2060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
510.7740000000	n/a	n/a	Fixation	n/a	n/a	S100
511.6660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
512.1540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
512.5760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
513.1420000000	n/a	n/a	Fixation	n/a	n/a	S100
514.1040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
514.6820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
515.0440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
515.6100000000	n/a	n/a	Fixation	n/a	n/a	S100
516.6220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
517.1660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
517.4620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
518.0300000000	n/a	n/a	Fixation	n/a	n/a	S100
519.0100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
519.5980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
519.8800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
520.4480000000	n/a	n/a	Fixation	n/a	n/a	S100
521.3500000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
521.9580000000	n/a	n/a	Response: Right	n/a	n/a	S  3
522.2660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
522.8340000000	n/a	n/a	Fixation	n/a	n/a	S100
523.7940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
524.2620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
524.7340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
525.3020000000	n/a	n/a	Fixation	n/a	n/a	S100
526.3220000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
526.7660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
527.2040000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
527.7700000000	n/a	n/a	Fixation	n/a	n/a	S100
528.6520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
529.1960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
529.5720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
530.1380000000	n/a	n/a	Fixation	n/a	n/a	S100
531.1000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
531.5320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
531.9900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
532.5580000000	n/a	n/a	Fixation	n/a	n/a	S100
533.4680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
533.8720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
534.3260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
534.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
535.8040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
536.3200000000	n/a	n/a	Response: Up	n/a	n/a	S  1
536.6260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
537.1940000000	n/a	n/a	Fixation	n/a	n/a	S100
538.2060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
538.6560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
539.0960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
539.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
540.6640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
541.1360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
541.5140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
542.0800000000	n/a	n/a	Fixation	n/a	n/a	S100
543.0520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
543.4720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
543.8820000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
544.4500000000	n/a	n/a	Fixation	n/a	n/a	S100
545.3600000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
545.8040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
546.1180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
546.6840000000	n/a	n/a	Fixation	n/a	n/a	S100
547.6660000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
548.2880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
548.6020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
549.1700000000	n/a	n/a	Fixation	n/a	n/a	S100
550.0800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
550.5560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
550.9040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
551.4720000000	n/a	n/a	Fixation	n/a	n/a	S100
552.4820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
552.9560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
553.2900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
553.8560000000	n/a	n/a	Fixation	n/a	n/a	S100
554.8880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
555.4280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
555.8420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
556.4080000000	n/a	n/a	Fixation	n/a	n/a	S100
557.3100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
557.8080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
558.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
558.6440000000	n/a	n/a	Fixation	n/a	n/a	S100
559.6340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
560.0120000000	n/a	n/a	Response: Right	n/a	n/a	S  3
560.4280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
560.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
561.9860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
562.5520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
562.8300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
563.3980000000	n/a	n/a	Fixation	n/a	n/a	S100
564.3880000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
564.8320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
565.1160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
565.6820000000	n/a	n/a	Fixation	n/a	n/a	S100
566.6040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
567.1320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
567.4500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
568.0180000000	n/a	n/a	Fixation	n/a	n/a	S100
568.9580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
569.4080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
569.7520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
570.3200000000	n/a	n/a	Fixation	n/a	n/a	S100
571.1700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
571.7160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
572.0880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
572.6540000000	n/a	n/a	Fixation	n/a	n/a	S100
573.6060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
574.0880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
574.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
574.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
575.8300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
576.3360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
576.6740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
577.2420000000	n/a	n/a	Fixation	n/a	n/a	S100
578.2020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
578.7040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
579.1760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
579.7420000000	n/a	n/a	Fixation	n/a	n/a	S100
580.7040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
581.1560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
581.5440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
582.1120000000	n/a	n/a	Fixation	n/a	n/a	S100
583.1120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
583.6280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
583.9120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
584.4800000000	n/a	n/a	Fixation	n/a	n/a	S100
585.3520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
585.8560000000	n/a	n/a	Response: Right	n/a	n/a	S  3
586.2640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
586.8320000000	n/a	n/a	Fixation	n/a	n/a	S100
587.7920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
588.2840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
588.6840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
589.2500000000	n/a	n/a	Fixation	n/a	n/a	S100
590.2420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
590.6640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
590.9340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
591.5020000000	n/a	n/a	Fixation	n/a	n/a	S100
592.3940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
592.9880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
593.4040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
593.9700000000	n/a	n/a	Fixation	n/a	n/a	S100
594.9820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
595.4320000000	n/a	n/a	Response: Right	n/a	n/a	S  3
595.7720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
596.3380000000	n/a	n/a	Fixation	n/a	n/a	S100
597.3900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
597.8640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
598.2240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
598.7900000000	n/a	n/a	Fixation	n/a	n/a	S100
599.7620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
600.2480000000	n/a	n/a	Response: Left	n/a	n/a	S  2
600.5420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
601.1100000000	n/a	n/a	Fixation	n/a	n/a	S100
602.1300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
602.5760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
603.0100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
603.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
604.4480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
604.9160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
605.2960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
605.8620000000	n/a	n/a	Fixation	n/a	n/a	S100
606.8240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
607.3760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
607.6640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
608.2320000000	n/a	n/a	Fixation	n/a	n/a	S100
609.1520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
609.6360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
610.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
610.5840000000	n/a	n/a	Fixation	n/a	n/a	S100
611.5740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
612.1200000000	n/a	n/a	Response: Left	n/a	n/a	S  2
612.4520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
613.0180000000	n/a	n/a	Fixation	n/a	n/a	S100
613.9400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
614.4040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
614.7860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
615.3540000000	n/a	n/a	Fixation	n/a	n/a	S100
616.2040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
616.6800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
617.0220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
617.5880000000	n/a	n/a	Fixation	n/a	n/a	S100
618.5600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
619.0320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
619.3060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
619.8740000000	n/a	n/a	Fixation	n/a	n/a	S100
620.9040000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
621.4240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
621.8760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
622.4420000000	n/a	n/a	Fixation	n/a	n/a	S100
623.4940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
623.8800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
624.3100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
624.8780000000	n/a	n/a	Fixation	n/a	n/a	S100
625.8680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
626.3680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
626.8120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
627.3800000000	n/a	n/a	Fixation	n/a	n/a	S100
628.2400000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
628.6680000000	n/a	n/a	Response: Left	n/a	n/a	S  2
629.0640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
629.6300000000	n/a	n/a	Fixation	n/a	n/a	S100
630.5120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
630.9600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
631.2980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
631.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
632.8980000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
633.5520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
633.8500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
634.4180000000	n/a	n/a	Fixation	n/a	n/a	S100
635.3700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
635.8480000000	n/a	n/a	Response: Up	n/a	n/a	S  1
636.2860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
636.8540000000	n/a	n/a	Fixation	n/a	n/a	S100
637.7440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
638.2440000000	n/a	n/a	Response: Up	n/a	n/a	S  1
638.5380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
639.1040000000	n/a	n/a	Fixation	n/a	n/a	S100
640.0160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
640.5040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
640.9400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
641.5060000000	n/a	n/a	Fixation	n/a	n/a	S100
642.3880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
642.9160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
643.2240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
643.7920000000	n/a	n/a	Fixation	n/a	n/a	S100
644.7420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
645.2640000000	n/a	n/a	Response: Right	n/a	n/a	S  3
645.6600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
646.2260000000	n/a	n/a	Fixation	n/a	n/a	S100
647.2580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
647.7120000000	n/a	n/a	Response: Up	n/a	n/a	S  1
648.0120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
648.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
649.5800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
650.0880000000	n/a	n/a	Response: Up	n/a	n/a	S  1
650.4640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
651.0300000000	n/a	n/a	Fixation	n/a	n/a	S100
651.9420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
652.4080000000	n/a	n/a	Response: Up	n/a	n/a	S  1
652.8480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
653.4160000000	n/a	n/a	Fixation	n/a	n/a	S100
654.3560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
654.8880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
655.2840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
655.8500000000	n/a	n/a	Fixation	n/a	n/a	S100
656.8020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
657.5800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
657.9360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
658.5020000000	n/a	n/a	Fixation	n/a	n/a	S100
659.5540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
659.9840000000	n/a	n/a	Response: Left	n/a	n/a	S  2
660.3540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
660.9220000000	n/a	n/a	Fixation	n/a	n/a	S100
661.8720000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
662.3960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
662.7220000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
663.2900000000	n/a	n/a	Fixation	n/a	n/a	S100
664.1720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
664.9800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
665.4080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
665.9760000000	n/a	n/a	Fixation	n/a	n/a	S100
666.9460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
667.3760000000	n/a	n/a	Response: Left	n/a	n/a	S  2
667.6760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
668.2440000000	n/a	n/a	Fixation	n/a	n/a	S100
669.2840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
669.7820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
670.0780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
670.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
671.5960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
672.1100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
672.5140000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
673.0800000000	n/a	n/a	Fixation	n/a	n/a	S100
673.9420000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
674.4700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
674.8980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
703.1700000000	n/a	n/a	Fixation	n/a	n/a	S100
704.1720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
705.0780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
705.4380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
706.0060000000	n/a	n/a	Fixation	n/a	n/a	S100
706.9860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
707.4980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
707.7560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
708.3240000000	n/a	n/a	Fixation	n/a	n/a	S100
709.3460000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
709.9220000000	n/a	n/a	Response: Left	n/a	n/a	S  2
710.3260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
710.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
711.7640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
712.2620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
712.5940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
713.1620000000	n/a	n/a	Fixation	n/a	n/a	S100
714.2020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
714.6900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
715.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
715.6300000000	n/a	n/a	Fixation	n/a	n/a	S100
716.6300000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
717.0300000000	n/a	n/a	Response: Left	n/a	n/a	S  2
717.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
717.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
718.9620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
719.4620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
719.8160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
720.3840000000	n/a	n/a	Fixation	n/a	n/a	S100
721.2840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
721.7140000000	n/a	n/a	Response: Left	n/a	n/a	S  2
722.1680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
722.7360000000	n/a	n/a	Fixation	n/a	n/a	S100
723.6960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
724.1060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
724.4200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
724.9860000000	n/a	n/a	Fixation	n/a	n/a	S100
725.9880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
726.4100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
726.8380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
727.4060000000	n/a	n/a	Fixation	n/a	n/a	S100
728.4460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
729.0260000000	n/a	n/a	Response: Up	n/a	n/a	S  1
729.4240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
729.9900000000	n/a	n/a	Fixation	n/a	n/a	S100
730.9220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
731.4100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
731.8080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
732.3760000000	n/a	n/a	Fixation	n/a	n/a	S100
733.3660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
733.8700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
734.1600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
734.7280000000	n/a	n/a	Fixation	n/a	n/a	S100
735.6580000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
736.2100000000	n/a	n/a	Response: Left	n/a	n/a	S  2
736.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
737.0460000000	n/a	n/a	Fixation	n/a	n/a	S100
738.0380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
738.7180000000	n/a	n/a	Response: Left	n/a	n/a	S  2
739.0480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
739.6140000000	n/a	n/a	Fixation	n/a	n/a	S100
740.5960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
741.0060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
741.4320000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
742.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
742.9500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
743.3420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
743.7340000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
744.3020000000	n/a	n/a	Fixation	n/a	n/a	S100
745.2620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
745.9940000000	n/a	n/a	Response: Left	n/a	n/a	S  2
746.3200000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
746.8860000000	n/a	n/a	Fixation	n/a	n/a	S100
747.8980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
748.4540000000	n/a	n/a	Response: Left	n/a	n/a	S  2
748.7540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
749.3220000000	n/a	n/a	Fixation	n/a	n/a	S100
750.2740000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
750.7980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
751.1560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
751.7240000000	n/a	n/a	Fixation	n/a	n/a	S100
752.7640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
753.2420000000	n/a	n/a	Response: Right	n/a	n/a	S  3
753.6920000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
754.2600000000	n/a	n/a	Fixation	n/a	n/a	S100
755.2700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
755.7460000000	n/a	n/a	Response: Up	n/a	n/a	S  1
