onset	duration	sample	trial_type	response_time	stim_file	value
501.8720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
502.3760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
502.7380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
503.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
504.2660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
504.7600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
505.1400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
505.7080000000	n/a	n/a	Fixation	n/a	n/a	S100
506.6480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
507.1320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
507.5260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
508.0920000000	n/a	n/a	Fixation	n/a	n/a	S100
508.9540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
509.4280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
509.7940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
510.3600000000	n/a	n/a	Fixation	n/a	n/a	S100
511.2320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
511.6920000000	n/a	n/a	Response: Left	n/a	n/a	S  2
512.0620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
512.6300000000	n/a	n/a	Fixation	n/a	n/a	S100
513.6600000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
514.0960000000	n/a	n/a	Response: Left	n/a	n/a	S  2
514.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
515.1140000000	n/a	n/a	Fixation	n/a	n/a	S100
516.1160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
516.5600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
517.0320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
517.6000000000	n/a	n/a	Fixation	n/a	n/a	S100
518.5100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
518.9040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
519.3180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
519.8840000000	n/a	n/a	Fixation	n/a	n/a	S100
520.7660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
521.1800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
521.5520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
522.1200000000	n/a	n/a	Fixation	n/a	n/a	S100
523.0900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
523.5680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
523.9380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
524.5040000000	n/a	n/a	Fixation	n/a	n/a	S100
525.4860000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
525.9280000000	n/a	n/a	Response: Left	n/a	n/a	S  2
526.1900000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
526.7560000000	n/a	n/a	Fixation	n/a	n/a	S100
527.7780000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
528.2040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
528.6240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
529.1920000000	n/a	n/a	Fixation	n/a	n/a	S100
530.2440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
530.7200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
531.0100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
531.5760000000	n/a	n/a	Fixation	n/a	n/a	S100
532.4980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
533.0400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
533.4120000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
533.9780000000	n/a	n/a	Fixation	n/a	n/a	S100
535.0300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
535.4360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
535.8960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
536.4640000000	n/a	n/a	Fixation	n/a	n/a	S100
537.4960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
537.9200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
538.2820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
538.8500000000	n/a	n/a	Fixation	n/a	n/a	S100
539.7400000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
540.1320000000	n/a	n/a	Response: Left	n/a	n/a	S  2
540.5680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
541.1340000000	n/a	n/a	Fixation	n/a	n/a	S100
542.0460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
542.4480000000	n/a	n/a	Response: Up	n/a	n/a	S  1
542.7360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
543.3020000000	n/a	n/a	Fixation	n/a	n/a	S100
544.2140000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
544.6520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
544.9880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
545.5540000000	n/a	n/a	Fixation	n/a	n/a	S100
546.5160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
546.9520000000	n/a	n/a	Response: Left	n/a	n/a	S  2
547.2220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
547.7900000000	n/a	n/a	Fixation	n/a	n/a	S100
548.8000000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
549.1600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
549.5240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
550.0920000000	n/a	n/a	Fixation	n/a	n/a	S100
551.1320000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
551.5180000000	n/a	n/a	Response: Up	n/a	n/a	S  1
551.8600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
552.4260000000	n/a	n/a	Fixation	n/a	n/a	S100
553.3980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
553.7820000000	n/a	n/a	Response: Up	n/a	n/a	S  1
554.0940000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
554.6620000000	n/a	n/a	Fixation	n/a	n/a	S100
555.5120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
555.9620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
556.3620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
556.9300000000	n/a	n/a	Fixation	n/a	n/a	S100
557.8700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
558.3380000000	n/a	n/a	Response: Right	n/a	n/a	S  3
558.6480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
559.2140000000	n/a	n/a	Fixation	n/a	n/a	S100
560.2060000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
560.6700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
561.0500000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
561.6160000000	n/a	n/a	Fixation	n/a	n/a	S100
562.6580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
563.0340000000	n/a	n/a	Response: Up	n/a	n/a	S  1
563.3020000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
563.8680000000	n/a	n/a	Fixation	n/a	n/a	S100
564.8400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
565.3620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
565.7520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
566.3200000000	n/a	n/a	Fixation	n/a	n/a	S100
567.2520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
567.6860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
568.0720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
568.6380000000	n/a	n/a	Fixation	n/a	n/a	S100
569.5200000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
569.9700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
570.3900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
570.9560000000	n/a	n/a	Fixation	n/a	n/a	S100
571.9580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
572.5420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
572.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
573.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
574.4360000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
575.1860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
575.5600000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
576.1280000000	n/a	n/a	Fixation	n/a	n/a	S100
577.0180000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
577.5020000000	n/a	n/a	Response: Up	n/a	n/a	S  1
577.9280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
578.4960000000	n/a	n/a	Fixation	n/a	n/a	S100
579.4780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
579.9540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
580.3480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
580.9140000000	n/a	n/a	Fixation	n/a	n/a	S100
581.7760000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
582.2860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
582.6320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
583.2000000000	n/a	n/a	Fixation	n/a	n/a	S100
584.0900000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
584.4540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
584.8680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
585.4340000000	n/a	n/a	Fixation	n/a	n/a	S100
586.3660000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
586.7780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
587.2200000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
587.7860000000	n/a	n/a	Fixation	n/a	n/a	S100
588.7180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
589.0940000000	n/a	n/a	Response: Right	n/a	n/a	S  3
589.5040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
590.0720000000	n/a	n/a	Fixation	n/a	n/a	S100
591.0920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
591.4620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
591.9220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
592.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
593.3420000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
593.7660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
594.0740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
594.6420000000	n/a	n/a	Fixation	n/a	n/a	S100
595.5120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
595.9620000000	n/a	n/a	Response: Left	n/a	n/a	S  2
596.3760000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
596.9440000000	n/a	n/a	Fixation	n/a	n/a	S100
597.8540000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
598.3380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
598.6440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
599.2120000000	n/a	n/a	Fixation	n/a	n/a	S100
600.1020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
600.6060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
601.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
601.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
602.5180000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
602.9780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
603.3320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
603.8980000000	n/a	n/a	Fixation	n/a	n/a	S100
604.8700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
605.2700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
605.7000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
606.2680000000	n/a	n/a	Fixation	n/a	n/a	S100
607.2780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
607.6940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
608.1360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
608.7020000000	n/a	n/a	Fixation	n/a	n/a	S100
609.5940000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
610.0820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
610.3540000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
610.9200000000	n/a	n/a	Fixation	n/a	n/a	S100
611.8620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
612.5260000000	n/a	n/a	Response: Left	n/a	n/a	S  2
612.9560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
613.5220000000	n/a	n/a	Fixation	n/a	n/a	S100
614.4340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
614.8900000000	n/a	n/a	Response: Right	n/a	n/a	S  3
615.2740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
615.8400000000	n/a	n/a	Fixation	n/a	n/a	S100
616.8520000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
617.2580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
617.6080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
618.1760000000	n/a	n/a	Fixation	n/a	n/a	S100
619.0380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
619.4940000000	n/a	n/a	Response: Up	n/a	n/a	S  1
619.7780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
620.3440000000	n/a	n/a	Fixation	n/a	n/a	S100
621.3260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
621.7700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
622.0280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
622.5960000000	n/a	n/a	Fixation	n/a	n/a	S100
623.4680000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
623.9060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
624.1980000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
624.7640000000	n/a	n/a	Fixation	n/a	n/a	S100
625.6860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
626.1660000000	n/a	n/a	Response: Left	n/a	n/a	S  2
626.5660000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
627.1320000000	n/a	n/a	Fixation	n/a	n/a	S100
628.0840000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
628.5780000000	n/a	n/a	Response: Right	n/a	n/a	S  3
628.9680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
629.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
630.5160000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
630.9220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
631.2520000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
631.8200000000	n/a	n/a	Fixation	n/a	n/a	S100
632.6920000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
633.1740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
633.4540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
634.0220000000	n/a	n/a	Fixation	n/a	n/a	S100
635.0020000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
635.4220000000	n/a	n/a	Response: Up	n/a	n/a	S  1
635.7560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
636.3240000000	n/a	n/a	Fixation	n/a	n/a	S100
637.1940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
637.5700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
637.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
638.5240000000	n/a	n/a	Fixation	n/a	n/a	S100
639.5060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
639.9340000000	n/a	n/a	Response: Up	n/a	n/a	S  1
640.3600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
640.9260000000	n/a	n/a	Fixation	n/a	n/a	S100
641.9580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
642.3780000000	n/a	n/a	Response: Left	n/a	n/a	S  2
642.6780000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
643.2460000000	n/a	n/a	Fixation	n/a	n/a	S100
644.2560000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
644.6620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
645.1300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
645.6980000000	n/a	n/a	Fixation	n/a	n/a	S100
646.6880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
647.1060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
647.4980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
648.0660000000	n/a	n/a	Fixation	n/a	n/a	S100
649.0260000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
649.4740000000	n/a	n/a	Response: Left	n/a	n/a	S  2
649.7840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
650.3500000000	n/a	n/a	Fixation	n/a	n/a	S100
651.3620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
651.7340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
652.1520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
652.7200000000	n/a	n/a	Fixation	n/a	n/a	S100
653.7200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
654.1460000000	n/a	n/a	Response: Left	n/a	n/a	S  2
654.5040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
655.0700000000	n/a	n/a	Fixation	n/a	n/a	S100
656.0720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
656.5100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
656.9060000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
657.4720000000	n/a	n/a	Fixation	n/a	n/a	S100
658.4040000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
658.8100000000	n/a	n/a	Response: Right	n/a	n/a	S  3
659.1740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
659.7420000000	n/a	n/a	Fixation	n/a	n/a	S100
660.7120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
661.1580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
661.6100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
662.1760000000	n/a	n/a	Fixation	n/a	n/a	S100
663.0980000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
663.5340000000	n/a	n/a	Response: Left	n/a	n/a	S  2
663.9440000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
693.3840000000	n/a	n/a	Fixation	n/a	n/a	S100
694.3840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
694.9240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
695.2520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
695.8180000000	n/a	n/a	Fixation	n/a	n/a	S100
696.7900000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
697.1760000000	n/a	n/a	Response: Up	n/a	n/a	S  1
697.5860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
698.1540000000	n/a	n/a	Fixation	n/a	n/a	S100
699.1140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
699.4800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
699.9380000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
700.5060000000	n/a	n/a	Fixation	n/a	n/a	S100
701.4460000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
701.8560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
702.1900000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
702.7580000000	n/a	n/a	Fixation	n/a	n/a	S100
703.7680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
704.2040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
704.5760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
705.1420000000	n/a	n/a	Fixation	n/a	n/a	S100
706.1140000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
706.5800000000	n/a	n/a	Response: Left	n/a	n/a	S  2
707.0100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
707.5780000000	n/a	n/a	Fixation	n/a	n/a	S100
708.4280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
708.8880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
709.2780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
709.8460000000	n/a	n/a	Fixation	n/a	n/a	S100
710.8580000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
711.2320000000	n/a	n/a	Response: Up	n/a	n/a	S  1
711.5640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
712.1300000000	n/a	n/a	Fixation	n/a	n/a	S100
713.0820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
713.4720000000	n/a	n/a	Response: Up	n/a	n/a	S  1
713.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
714.3160000000	n/a	n/a	Fixation	n/a	n/a	S100
715.2480000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
715.6600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
716.0340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
716.6000000000	n/a	n/a	Fixation	n/a	n/a	S100
717.4820000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
717.8880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
718.2680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
718.8360000000	n/a	n/a	Fixation	n/a	n/a	S100
719.8080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
720.2000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
720.5700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
721.1380000000	n/a	n/a	Fixation	n/a	n/a	S100
721.9880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
722.4040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
722.7560000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
723.3220000000	n/a	n/a	Fixation	n/a	n/a	S100
724.3640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
724.8200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
725.1400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
725.7080000000	n/a	n/a	Fixation	n/a	n/a	S100
726.5700000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
726.9560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
727.3260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
727.8920000000	n/a	n/a	Fixation	n/a	n/a	S100
728.8640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
729.3360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
729.7600000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
730.3280000000	n/a	n/a	Fixation	n/a	n/a	S100
731.2700000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
731.7880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
732.0800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
732.6460000000	n/a	n/a	Fixation	n/a	n/a	S100
733.6880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
734.1080000000	n/a	n/a	Response: Left	n/a	n/a	S  2
734.5480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
735.1160000000	n/a	n/a	Fixation	n/a	n/a	S100
736.0960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
736.4960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
736.8840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
737.4500000000	n/a	n/a	Fixation	n/a	n/a	S100
738.5020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
738.9240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
739.2340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
739.8020000000	n/a	n/a	Fixation	n/a	n/a	S100
740.7540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
741.1560000000	n/a	n/a	Response: Left	n/a	n/a	S  2
741.4700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
742.0360000000	n/a	n/a	Fixation	n/a	n/a	S100
743.0380000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
743.4440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
