onset	duration	sample	trial_type	response_time	stim_file	value
564.6440000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
565.0880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
565.3980000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
565.9640000000	n/a	n/a	Fixation	n/a	n/a	S100
566.8960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
568.1880000000	n/a	n/a	Response: Right	n/a	n/a	S  3
568.5320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
569.1000000000	n/a	n/a	Fixation	n/a	n/a	S100
570.0120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
571.2920000000	n/a	n/a	Response: Right	n/a	n/a	S  3
571.6860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
572.2520000000	n/a	n/a	Fixation	n/a	n/a	S100
573.2240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
573.7360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
574.1540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
574.7220000000	n/a	n/a	Fixation	n/a	n/a	S100
575.6120000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
576.3040000000	n/a	n/a	Response: Left	n/a	n/a	S  2
576.7400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
577.3060000000	n/a	n/a	Fixation	n/a	n/a	S100
578.3380000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
579.1000000000	n/a	n/a	Response: Up	n/a	n/a	S  1
579.4920000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
580.0580000000	n/a	n/a	Fixation	n/a	n/a	S100
581.0100000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
581.5960000000	n/a	n/a	Response: Right	n/a	n/a	S  3
581.9760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
582.5440000000	n/a	n/a	Fixation	n/a	n/a	S100
583.4340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
584.0160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
584.4280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
584.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
585.8960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
586.3680000000	n/a	n/a	Response: Up	n/a	n/a	S  1
586.7800000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
587.3480000000	n/a	n/a	Fixation	n/a	n/a	S100
588.2280000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
588.6840000000	n/a	n/a	Response: Up	n/a	n/a	S  1
589.0820000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
589.6500000000	n/a	n/a	Fixation	n/a	n/a	S100
590.6100000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
591.1600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
591.4340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
592.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
592.9820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
593.5760000000	n/a	n/a	Response: Right	n/a	n/a	S  3
593.8860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
594.4520000000	n/a	n/a	Fixation	n/a	n/a	S100
595.3540000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
596.0360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
596.3380000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
596.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
597.8260000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
598.4240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
598.8220000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
599.3900000000	n/a	n/a	Fixation	n/a	n/a	S100
600.3500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
600.8600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
601.1420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
601.7080000000	n/a	n/a	Fixation	n/a	n/a	S100
602.7300000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
603.2360000000	n/a	n/a	Response: Left	n/a	n/a	S  2
603.6420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
604.2100000000	n/a	n/a	Fixation	n/a	n/a	S100
605.0620000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
605.7040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
606.0280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
606.5960000000	n/a	n/a	Fixation	n/a	n/a	S100
607.4660000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
608.0920000000	n/a	n/a	Response: Up	n/a	n/a	S  1
608.3960000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
608.9640000000	n/a	n/a	Fixation	n/a	n/a	S100
609.8740000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
610.4040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
610.7480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
611.3160000000	n/a	n/a	Fixation	n/a	n/a	S100
612.1760000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
612.6520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
613.0000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
613.5680000000	n/a	n/a	Fixation	n/a	n/a	S100
614.4680000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
614.9720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
615.2520000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
615.8180000000	n/a	n/a	Fixation	n/a	n/a	S100
616.8200000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
617.4560000000	n/a	n/a	Response: Up	n/a	n/a	S  1
617.8880000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
618.4540000000	n/a	n/a	Fixation	n/a	n/a	S100
619.3560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
619.9480000000	n/a	n/a	Response: Right	n/a	n/a	S  3
620.3720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
620.9400000000	n/a	n/a	Fixation	n/a	n/a	S100
621.9700000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
622.4600000000	n/a	n/a	Response: Left	n/a	n/a	S  2
622.8400000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
623.4080000000	n/a	n/a	Fixation	n/a	n/a	S100
624.2800000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
624.7240000000	n/a	n/a	Response: Left	n/a	n/a	S  2
625.0760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
625.6440000000	n/a	n/a	Fixation	n/a	n/a	S100
626.5640000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
627.1200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
627.4120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
627.9780000000	n/a	n/a	Fixation	n/a	n/a	S100
628.9300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
629.4600000000	n/a	n/a	Response: Right	n/a	n/a	S  3
629.8120000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
630.3800000000	n/a	n/a	Fixation	n/a	n/a	S100
631.3620000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
631.8080000000	n/a	n/a	Response: Right	n/a	n/a	S  3
632.2640000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
632.8320000000	n/a	n/a	Fixation	n/a	n/a	S100
633.7320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
634.2440000000	n/a	n/a	Response: Left	n/a	n/a	S  2
634.6500000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
635.2160000000	n/a	n/a	Fixation	n/a	n/a	S100
636.2080000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
636.6720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
637.1360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
637.7020000000	n/a	n/a	Fixation	n/a	n/a	S100
638.7240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
639.2840000000	n/a	n/a	Response: Right	n/a	n/a	S  3
639.6880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
640.2540000000	n/a	n/a	Fixation	n/a	n/a	S100
641.1960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
641.6160000000	n/a	n/a	Response: Right	n/a	n/a	S  3
641.8880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
642.4560000000	n/a	n/a	Fixation	n/a	n/a	S100
643.4780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
644.1040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
644.3740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
644.9420000000	n/a	n/a	Fixation	n/a	n/a	S100
645.8720000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
646.6040000000	n/a	n/a	Response: Up	n/a	n/a	S  1
646.9100000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
647.4760000000	n/a	n/a	Fixation	n/a	n/a	S100
648.4880000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
649.0360000000	n/a	n/a	Response: Right	n/a	n/a	S  3
649.4780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
650.0440000000	n/a	n/a	Fixation	n/a	n/a	S100
651.0160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
651.5600000000	n/a	n/a	Response: Up	n/a	n/a	S  1
652.0140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
652.5800000000	n/a	n/a	Fixation	n/a	n/a	S100
653.4820000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
653.8960000000	n/a	n/a	Response: Up	n/a	n/a	S  1
654.3140000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
654.8820000000	n/a	n/a	Fixation	n/a	n/a	S100
655.7340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
656.2040000000	n/a	n/a	Response: Right	n/a	n/a	S  3
656.5840000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
657.1500000000	n/a	n/a	Fixation	n/a	n/a	S100
658.0520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
658.5280000000	n/a	n/a	Response: Right	n/a	n/a	S  3
658.9180000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
659.4860000000	n/a	n/a	Fixation	n/a	n/a	S100
660.4960000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
660.8720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
661.1540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
661.7200000000	n/a	n/a	Fixation	n/a	n/a	S100
662.6720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
663.2200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
663.6560000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
664.2220000000	n/a	n/a	Fixation	n/a	n/a	S100
665.1140000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
665.5520000000	n/a	n/a	Response: Up	n/a	n/a	S  1
665.9240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
666.4900000000	n/a	n/a	Fixation	n/a	n/a	S100
667.5320000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
667.9400000000	n/a	n/a	Response: Up	n/a	n/a	S  1
668.2080000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
668.7760000000	n/a	n/a	Fixation	n/a	n/a	S100
669.6460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
670.0800000000	n/a	n/a	Response: Right	n/a	n/a	S  3
670.5440000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
671.1100000000	n/a	n/a	Fixation	n/a	n/a	S100
672.1120000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
672.6640000000	n/a	n/a	Response: Left	n/a	n/a	S  2
672.9620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
673.5300000000	n/a	n/a	Fixation	n/a	n/a	S100
674.4000000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
674.9240000000	n/a	n/a	Response: Right	n/a	n/a	S  3
675.3640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
675.9320000000	n/a	n/a	Fixation	n/a	n/a	S100
676.9020000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
677.5360000000	n/a	n/a	Response: Up	n/a	n/a	S  1
677.9660000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
678.5340000000	n/a	n/a	Fixation	n/a	n/a	S100
679.4340000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
679.8880000000	n/a	n/a	Response: Left	n/a	n/a	S  2
680.1680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
680.7340000000	n/a	n/a	Fixation	n/a	n/a	S100
681.6860000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
682.4200000000	n/a	n/a	Response: Right	n/a	n/a	S  3
682.8040000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
683.3700000000	n/a	n/a	Fixation	n/a	n/a	S100
684.3020000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
684.7720000000	n/a	n/a	Response: Right	n/a	n/a	S  3
685.0720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
685.6380000000	n/a	n/a	Fixation	n/a	n/a	S100
686.5800000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
687.0680000000	n/a	n/a	Response: Right	n/a	n/a	S  3
687.4400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
688.0080000000	n/a	n/a	Fixation	n/a	n/a	S100
688.9580000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
689.6160000000	n/a	n/a	Response: Up	n/a	n/a	S  1
689.9580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
690.5260000000	n/a	n/a	Fixation	n/a	n/a	S100
691.4360000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
692.0720000000	n/a	n/a	Response: Left	n/a	n/a	S  2
692.5280000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
693.0940000000	n/a	n/a	Fixation	n/a	n/a	S100
694.1160000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
694.8620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
695.1960000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
695.7640000000	n/a	n/a	Fixation	n/a	n/a	S100
696.7740000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
697.4140000000	n/a	n/a	Response: Right	n/a	n/a	S  3
697.7320000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
698.2980000000	n/a	n/a	Fixation	n/a	n/a	S100
699.3300000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
699.8660000000	n/a	n/a	Response: Up	n/a	n/a	S  1
700.3000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
700.8660000000	n/a	n/a	Fixation	n/a	n/a	S100
701.8980000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
702.6060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
702.9860000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
703.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
704.5640000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
705.0060000000	n/a	n/a	Response: Left	n/a	n/a	S  2
705.3360000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
705.9040000000	n/a	n/a	Fixation	n/a	n/a	S100
706.9560000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
707.4900000000	n/a	n/a	Response: Left	n/a	n/a	S  2
707.7720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
708.3400000000	n/a	n/a	Fixation	n/a	n/a	S100
709.2100000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
709.7620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
710.0580000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
710.6240000000	n/a	n/a	Fixation	n/a	n/a	S100
711.6460000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
712.1140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
712.5260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
713.0920000000	n/a	n/a	Fixation	n/a	n/a	S100
713.9740000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
714.5700000000	n/a	n/a	Response: Right	n/a	n/a	S  3
714.9940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
715.5620000000	n/a	n/a	Fixation	n/a	n/a	S100
716.5120000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
717.1580000000	n/a	n/a	Response: Left	n/a	n/a	S  2
717.5620000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
718.1300000000	n/a	n/a	Fixation	n/a	n/a	S100
719.0720000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
719.5140000000	n/a	n/a	Response: Up	n/a	n/a	S  1
719.8480000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
720.4160000000	n/a	n/a	Fixation	n/a	n/a	S100
721.3060000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
721.7420000000	n/a	n/a	Response: Up	n/a	n/a	S  1
722.0160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
722.5840000000	n/a	n/a	Fixation	n/a	n/a	S100
723.6240000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
724.0860000000	n/a	n/a	Response: Right	n/a	n/a	S  3
724.3680000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
724.9360000000	n/a	n/a	Fixation	n/a	n/a	S100
725.7960000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
726.2580000000	n/a	n/a	Response: Up	n/a	n/a	S  1
726.6360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
727.2040000000	n/a	n/a	Fixation	n/a	n/a	S100
728.0940000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
728.5860000000	n/a	n/a	Response: Up	n/a	n/a	S  1
728.8880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
729.4560000000	n/a	n/a	Fixation	n/a	n/a	S100
730.3160000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
731.0780000000	n/a	n/a	Response: Up	n/a	n/a	S  1
731.4240000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
731.9900000000	n/a	n/a	Fixation	n/a	n/a	S100
732.9820000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
733.5620000000	n/a	n/a	Response: Up	n/a	n/a	S  1
734.0260000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
759.4940000000	n/a	n/a	Fixation	n/a	n/a	S100
760.3760000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
761.5420000000	n/a	n/a	Response: Left	n/a	n/a	S  2
761.8460000000	n/a	n/a	Feedback Loss: "~"	n/a	n/a	S  6
762.4140000000	n/a	n/a	Fixation	n/a	n/a	S100
763.3040000000	n/a	n/a	Stimulus (Left, Right, Up): Z,Y,X	n/a	n/a	S221
763.8540000000	n/a	n/a	Response: Up	n/a	n/a	S  1
764.2160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
764.7820000000	n/a	n/a	Fixation	n/a	n/a	S100
765.6840000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
766.3340000000	n/a	n/a	Response: Right	n/a	n/a	S  3
766.6160000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
767.1840000000	n/a	n/a	Fixation	n/a	n/a	S100
768.1960000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
768.6540000000	n/a	n/a	Response: Right	n/a	n/a	S  3
768.9860000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
769.5520000000	n/a	n/a	Fixation	n/a	n/a	S100
770.4240000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
770.9740000000	n/a	n/a	Response: Up	n/a	n/a	S  1
771.3700000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
771.9380000000	n/a	n/a	Fixation	n/a	n/a	S100
772.9380000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
773.3700000000	n/a	n/a	Response: Up	n/a	n/a	S  1
773.6720000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
774.2400000000	n/a	n/a	Fixation	n/a	n/a	S100
775.1800000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
775.7380000000	n/a	n/a	Response: Left	n/a	n/a	S  2
776.0400000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
776.6080000000	n/a	n/a	Fixation	n/a	n/a	S100
777.6500000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
778.2260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
778.5420000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
779.1100000000	n/a	n/a	Fixation	n/a	n/a	S100
780.0400000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
780.8100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
781.0780000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
781.6440000000	n/a	n/a	Fixation	n/a	n/a	S100
782.5560000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
783.1260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
783.4300000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
783.9960000000	n/a	n/a	Fixation	n/a	n/a	S100
784.8880000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
785.3060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
785.7640000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
786.3320000000	n/a	n/a	Fixation	n/a	n/a	S100
787.3840000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
788.0020000000	n/a	n/a	Response: Left	n/a	n/a	S  2
788.4340000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
789.0000000000	n/a	n/a	Fixation	n/a	n/a	S100
789.9220000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
790.5060000000	n/a	n/a	Response: Right	n/a	n/a	S  3
790.8360000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
791.4020000000	n/a	n/a	Fixation	n/a	n/a	S100
792.2640000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
792.8020000000	n/a	n/a	Response: Right	n/a	n/a	S  3
793.1540000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
793.7200000000	n/a	n/a	Fixation	n/a	n/a	S100
794.7520000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
795.2260000000	n/a	n/a	Response: Right	n/a	n/a	S  3
795.4880000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
796.0560000000	n/a	n/a	Fixation	n/a	n/a	S100
797.0780000000	n/a	n/a	Stimulus (Left, Right, Up): Y,Z,X	n/a	n/a	S131
797.5500000000	n/a	n/a	Response: Left	n/a	n/a	S  2
797.9740000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
798.5420000000	n/a	n/a	Fixation	n/a	n/a	S100
799.4920000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
800.2820000000	n/a	n/a	Response: Left	n/a	n/a	S  2
800.5760000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
801.1440000000	n/a	n/a	Fixation	n/a	n/a	S100
802.0340000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
802.5620000000	n/a	n/a	Response: Right	n/a	n/a	S  3
802.9940000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
803.5620000000	n/a	n/a	Fixation	n/a	n/a	S100
804.5420000000	n/a	n/a	Stimulus (Left, Right, Up): X,Y,Z	n/a	n/a	S 23
804.9980000000	n/a	n/a	Response: Right	n/a	n/a	S  3
805.3800000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
805.9460000000	n/a	n/a	Fixation	n/a	n/a	S100
806.9780000000	n/a	n/a	Stimulus (Left, Right, Up): X,Z,Y	n/a	n/a	S 32
807.4980000000	n/a	n/a	Response: Left	n/a	n/a	S  2
807.8480000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
808.4160000000	n/a	n/a	Fixation	n/a	n/a	S100
809.4260000000	n/a	n/a	Stimulus (Left, Right, Up): Y,X,Z	n/a	n/a	S113
809.9220000000	n/a	n/a	Response: Right	n/a	n/a	S  3
810.2000000000	n/a	n/a	Feedback Win: "+1"	n/a	n/a	S  5
810.7680000000	n/a	n/a	Fixation	n/a	n/a	S100
811.6180000000	n/a	n/a	Stimulus (Left, Right, Up): Z,X,Y	n/a	n/a	S212
812.2100000000	n/a	n/a	Response: Up	n/a	n/a	S  1
